zcta,year,month,day_of_month,hour_of_day,day_of_year,week_of_year,day_of_week,is_weekend,is_holiday,Call_counts
94108,2017,11,16,13,320,46,3,False,False,0.19752027088163546
94108,2017,11,16,14,320,46,3,False,False,0.2030926773387435
94108,2017,11,16,15,320,46,3,False,False,0.20882229152741857
94108,2017,11,16,16,320,46,3,False,False,0.21471354856398273
94108,2017,11,16,17,320,46,3,False,False,0.2207710086874731
94108,2017,11,16,18,320,46,3,False,False,0.22699936078956975
94108,2017,11,16,19,320,46,3,False,False,0.23340342604412387
94108,2017,11,16,20,320,46,3,False,False,0.23998816163907868
94108,2017,11,16,21,320,46,3,False,False,0.24675866461367807
94108,2017,11,16,22,320,46,3,False,False,0.2537201758039124
94108,2017,11,16,23,320,46,3,False,False,0.2608780838993076
94108,2017,11,17,0,321,46,4,False,False,0.1382735624466356
94108,2017,11,17,1,321,46,4,False,False,0.14217451139119583
94108,2017,11,17,2,321,46,4,False,False,0.14618551320774986
94108,2017,11,17,3,321,46,4,False,False,0.15030967268818668
94108,2017,11,17,4,321,46,4,False,False,0.15455018221622077
94108,2017,11,17,5,321,46,4,False,False,0.15891032423852985
94108,2017,11,17,6,321,46,4,False,False,0.16339347380558653
94108,2017,11,17,7,321,46,4,False,False,0.16800310118418194
94108,2017,11,17,8,321,46,4,False,False,0.17274277454365158
94108,2017,11,17,9,321,46,4,False,False,0.17761616271788683
94108,2017,11,17,10,321,46,4,False,False,0.1826270380452552
94108,2017,11,17,11,321,46,4,False,False,0.18777927928866534
94108,2017,11,17,12,321,46,4,False,False,0.19307687463798673
94108,2017,11,17,13,321,46,4,False,False,0.19852392479718634
94108,2017,11,17,14,321,46,4,False,False,0.20412464615855588
94108,2017,11,17,15,321,46,4,False,False,0.20988337406649327
94108,2017,11,17,16,321,46,4,False,False,0.215804566173346
94108,2017,11,17,17,321,46,4,False,False,0.22189280588995913
94108,2017,11,17,18,321,46,4,False,False,0.22815280593353945
94108,2017,11,17,19,321,46,4,False,False,0.23458941197562636
94108,2017,11,17,20,321,46,4,False,False,0.24120760639297567
94108,2017,11,17,21,321,46,4,False,False,0.24801251212426617
94108,2017,11,17,22,321,46,4,False,False,0.2550093966355933
94108,2017,11,17,23,321,46,4,False,False,0.2622036759978718
94108,2017,11,18,0,322,46,5,True,False,0.13973631499518382
94108,2017,11,18,1,322,46,5,True,False,0.14367853085230092
94108,2017,11,18,2,322,46,5,True,False,0.1477319637961477
94108,2017,11,18,3,322,46,5,True,False,0.1518997514632305
94108,2017,11,18,4,322,46,5,True,False,0.15618512000848755
94108,2017,11,18,5,322,46,5,True,False,0.1605913866025681
94108,2017,11,18,6,322,46,5,True,False,0.16512196199954268
94108,2017,11,18,7,322,46,5,True,False,0.16978035317706386
94108,2017,11,18,8,322,46,5,True,False,0.17457016605100883
94108,2017,11,18,9,322,46,5,True,False,0.17949510826670936
94108,2017,11,18,10,322,46,5,True,False,0.1845589920689147
94108,2017,11,18,11,322,46,5,True,False,0.18976573725274684
94108,2017,11,18,12,322,46,5,True,False,0.19511937419788225
94108,2017,11,18,13,322,46,5,True,False,0.200624046988346
94108,2017,11,18,14,322,46,5,True,False,0.20628401662031834
94108,2017,11,18,15,322,46,5,True,False,0.2121036643004427
94108,2017,11,18,16,322,46,5,True,False,0.21808749483716944
94108,2017,11,18,17,322,46,5,True,False,0.22424014012780605
94108,2017,11,18,18,322,46,5,True,False,0.23056636274391315
94108,2017,11,18,19,322,46,5,True,False,0.23707105961786604
94108,2017,11,18,20,322,46,5,True,False,0.24375926583341792
94108,2017,11,18,21,322,46,5,True,False,0.2506361585232054
94108,2017,11,18,22,322,46,5,True,False,0.25770706087619183
94108,2017,11,18,23,322,46,5,True,False,0.2649774462582035
94108,2017,11,19,0,323,46,6,True,False,0.1404463530032504
94108,2017,11,19,1,323,46,6,True,False,0.14440860032530667
94108,2017,11,19,2,323,46,6,True,False,0.14848262985818889
94108,2017,11,19,3,323,46,6,True,False,0.15267159518158302
94108,2017,11,19,4,323,46,6,True,False,0.15697873884339308
94108,2017,11,19,5,323,46,6,True,False,0.16140739486970948
94108,2017,11,19,6,323,46,6,True,False,0.1659609913455666
94108,2017,11,19,7,323,46,6,True,False,0.17064305306851899
94108,2017,11,19,8,323,46,6,True,False,0.1754572042770776
94108,2017,11,19,9,323,46,6,True,False,0.18040717145612284
94108,2017,11,19,10,323,46,6,True,False,0.18549678622145052
94108,2017,11,19,11,323,46,6,True,False,0.19072998828572185
94108,2017,11,19,12,323,46,6,True,False,0.19611082850806238
94108,2017,11,19,13,323,46,6,True,False,0.20164347202970886
94108,2017,11,19,14,323,46,6,True,False,0.2073322014981156
94108,2017,11,19,15,323,46,6,True,False,0.21318142038202179
94108,2017,11,19,16,323,46,6,True,False,0.21919565638002786
94108,2017,11,19,17,323,46,6,True,False,0.22537956492536426
94108,2017,11,19,18,323,46,6,True,False,0.23173793278950572
94108,2017,11,19,19,323,46,6,True,False,0.2382756817874653
94108,2017,11,19,20,323,46,6,True,False,0.2449978725876185
94108,2017,11,19,21,323,46,6,True,False,0.25190970862901296
94108,2017,11,19,22,323,46,6,True,False,0.25901654014917486
94108,2017,11,19,23,323,46,6,True,False,0.2663238683255825
94108,2017,11,20,0,324,47,0,False,False,0.13392889225996277
94108,2017,11,20,1,324,47,0,False,False,0.13770727014842754
94108,2017,11,20,2,324,47,0,False,False,0.14159224295623452
94108,2017,11,20,3,324,47,0,False,False,0.1455868179201326
94108,2017,11,20,4,324,47,0,False,False,0.1496940871164882
94108,2017,11,20,5,324,47,0,False,False,0.15391722985477801
94108,2017,11,20,6,324,47,0,False,False,0.1582595151385853
94108,2017,11,20,7,324,47,0,False,False,0.1627243041960361
94108,2017,11,20,8,324,47,0,False,False,0.16731505308162156
94108,2017,11,20,9,324,47,0,False,False,0.17203531535142474
94108,2017,11,20,10,324,47,0,False,False,0.17688874481380826
94108,2017,11,20,11,324,47,0,False,False,0.18187909835772825
94108,2017,11,20,12,324,47,0,False,False,0.18701023886081586
94108,2017,11,20,13,324,47,0,False,False,0.19228613817951318
94108,2017,11,20,14,324,47,0,False,False,0.1977108802235639
94108,2017,11,20,15,324,47,0,False,False,0.20328866411724378
94108,2017,11,20,16,324,47,0,False,False,0.20902380744976098
94108,2017,11,20,17,324,47,0,False,False,0.2149207496173846
94108,2017,11,20,18,324,47,0,False,False,0.2209840552598323
94108,2017,11,20,19,324,47,0,False,False,0.22721841779361873
94108,2017,11,20,20,324,47,0,False,False,0.2336286630450835
94108,2017,11,20,21,324,47,0,False,False,0.24021975298591683
94108,2017,11,20,22,324,47,0,False,False,0.2469967895740541
94108,2017,11,20,23,324,47,0,False,False,0.2539650187029632
94108,2017,11,21,0,325,47,1,False,False,0.13460942118249689
94108,2017,11,21,1,325,47,1,False,False,0.13840699803087222
94108,2017,11,21,2,325,47,1,False,False,0.14231171143620344
94108,2017,11,21,3,325,47,1,False,False,0.14632658391582265
94108,2017,11,21,4,325,47,1,False,False,0.15045472325777262
94108,2017,11,21,5,325,47,1,False,False,0.15469932492646124
94108,2017,11,21,6,325,47,1,False,False,0.1590636745361631
94108,2017,11,21,7,325,47,1,False,False,0.16355115039431342
94108,2017,11,21,8,325,47,1,False,False,0.16816522611655088
94108,2017,11,21,9,325,47,1,False,False,0.17290947331553808
94108,2017,11,21,10,325,47,1,False,False,0.17778756436562607
94108,2017,11,21,11,325,47,1,False,False,0.1828032752455398
94108,2017,11,21,12,325,47,1,False,False,0.18796048846123642
94108,2017,11,21,13,325,47,1,False,False,0.1932631960512348
94108,2017,11,21,14,325,47,1,False,False,0.19871550267672844
94108,2017,11,21,15,325,47,1,False,False,0.2043216287988793
94108,2017,11,21,16,325,47,1,False,False,0.21008591394573392
94108,2017,11,21,17,325,47,1,False,False,0.21601282007133452
94108,2017,11,21,18,325,47,1,False,False,0.22210693500956763
94108,2017,11,21,19,325,47,1,False,False,0.22837297602546655
94108,2017,11,21,20,325,47,1,False,False,0.2348157934666997
94108,2017,11,21,21,325,47,1,False,False,0.24144037451807737
94108,2017,11,21,22,325,47,1,False,False,0.24825184706196304
94108,2017,11,21,23,325,47,1,False,False,0.25525548364762807
94108,2017,11,22,0,326,47,2,False,False,0.13529340805653683
94108,2017,11,22,1,326,47,2,False,False,0.13911028141993043
94108,2017,11,22,2,326,47,2,False,False,0.14303483573010078
94108,2017,11,22,3,326,47,2,False,False,0.14707010886260802
94108,2017,11,22,4,326,47,2,False,False,0.15121922439700647
94108,2017,11,22,5,326,47,2,False,False,0.15548539403472286
94108,2017,11,22,6,326,47,2,False,False,0.15987192008512652
94108,2017,11,22,7,326,47,2,False,False,0.16438219802174642
94108,2017,11,22,8,326,47,2,False,False,0.1690197191106017
94108,2017,11,22,9,326,47,2,False,False,0.17378807311268485
94108,2017,11,22,10,326,47,2,False,False,0.1786909510626742
94108,2017,11,22,11,326,47,2,False,False,0.18373214812606384
94108,2017,11,22,12,326,47,2,False,False,0.18891556653687366
94108,2017,11,22,13,326,47,2,False,False,0.1942452186182499
94108,2017,11,22,14,326,47,2,False,False,0.1997252298882797
94108,2017,11,22,15,326,47,2,False,False,0.20535984225342957
94108,2017,11,22,16,326,47,2,False,False,0.21115341729206172
94108,2017,11,22,17,326,47,2,False,False,0.21711043963061358
94108,2017,11,22,18,326,47,2,False,False,0.22323552041499645
94108,2017,11,22,19,326,47,2,False,False,0.229533400879943
94108,2017,11,22,20,326,47,2,False,False,0.23600895601904992
94108,2017,11,22,21,326,47,2,False,False,0.24266719835836237
94108,2017,11,22,22,326,47,2,False,False,0.24951328183640092
94108,2017,11,22,23,326,47,2,False,False,0.25655250579368566
94108,2017,11,23,0,327,47,3,False,True,0.1354698841849924
94108,2017,11,23,1,327,47,3,False,True,0.1392917362612712
94108,2017,11,23,2,327,47,3,False,True,0.14322140974288178
94108,2017,11,23,3,327,47,3,False,True,0.1472619464679758
94108,2017,11,23,4,327,47,3,False,True,0.15141647409049105
94108,2017,11,23,5,327,47,3,False,True,0.15568820850118356
94108,2017,11,23,6,327,47,3,False,True,0.1600804563169405
94108,2017,11,23,7,327,47,3,False,True,0.1645966174403316
94108,2017,11,23,8,327,47,3,False,True,0.1692401876913682
94108,2017,11,23,9,327,47,3,False,True,0.1740147615135112
94108,2017,11,23,10,327,47,3,False,True,0.17892403475600838
94108,2017,11,23,11,327,47,3,False,True,0.1839718075347511
94108,2017,11,23,12,327,47,3,False,True,0.1891619871738162
94108,2017,11,23,13,327,47,3,False,True,0.19449859123000662
94108,2017,11,23,14,327,47,3,False,True,0.19998575060271725
94108,2017,11,23,15,327,47,3,False,True,0.2056277127315388
94108,2017,11,23,16,327,47,3,False,True,0.21142884488405714
94108,2017,11,23,17,327,47,3,False,True,0.2173936375364368
94108,2017,11,23,18,327,47,3,False,True,0.22352670784934756
94108,2017,11,23,19,327,47,3,False,True,0.22983280324196795
94108,2017,11,23,20,327,47,3,False,True,0.2363168050668149
94108,2017,11,23,21,327,47,3,False,True,0.24298373238825055
94108,2017,11,23,22,327,47,3,False,True,0.24983874586757035
94108,2017,11,23,23,327,47,3,False,True,0.2568871517577309
94108,2017,11,24,0,328,47,4,False,False,0.13667182603155753
94108,2017,11,24,1,328,47,4,False,False,0.14052758707564494
94108,2017,11,24,2,328,47,4,False,False,0.14449212615878237
94108,2017,11,24,3,328,47,4,False,False,0.14856851210750047
94108,2017,11,24,4,328,47,4,False,False,0.15275990032550713
94108,2017,11,24,5,328,47,4,False,False,0.15706953523620015
94108,2017,11,24,6,328,47,4,False,False,0.16150075279406623
94108,2017,11,24,7,328,47,4,False,False,0.16605698306694167
94108,2017,11,24,8,328,47,4,False,False,0.1707417528911215
94108,2017,11,24,9,328,47,4,False,False,0.1755586886013762
94108,2017,11,24,10,328,47,4,False,False,0.1805115188379749
94108,2017,11,24,11,328,47,4,False,False,0.18560407743292484
94108,2017,11,24,12,328,47,4,False,False,0.19084030637761173
94108,2017,11,24,13,328,47,4,False,False,0.19622425887417524
94108,2017,11,24,14,328,47,4,False,False,0.2017601024729669
94108,2017,11,24,15,328,47,4,False,False,0.20745212229852428
94108,2017,11,24,16,328,47,4,False,False,0.2133047243665409
94108,2017,11,24,17,328,47,4,False,False,0.21932243899444384
94108,2017,11,24,18,328,47,4,False,False,0.22550992430815986
94108,2017,11,24,19,328,47,4,False,False,0.23187196984782896
94108,2017,11,24,20,328,47,4,False,False,0.23841350027523855
94108,2017,11,24,21,328,47,4,False,False,0.24513957918585474
94108,2017,11,24,22,328,47,4,False,False,0.2520554130283802
94108,2017,11,24,23,328,47,4,False,False,0.25916635513492514
94108,2017,11,25,0,329,47,5,True,False,0.1381176343141029
94108,2017,11,25,1,329,47,5,True,False,0.14201418424215362
94108,2017,11,25,2,329,47,5,True,False,0.14602066293793334
94108,2017,11,25,3,329,47,5,True,False,0.15014017169212376
94108,2017,11,25,4,329,47,5,True,False,0.1543758992884567
94108,2017,11,25,5,329,47,5,True,False,0.15873112447206517
94108,2017,11,25,6,329,47,5,True,False,0.16320921848744957
94108,2017,11,25,7,329,47,5,True,False,0.16781364768805565
94108,2017,11,25,8,329,47,5,True,False,0.1725479762194708
94108,2017,11,25,9,329,47,5,True,False,0.17741586877832108
94108,2017,11,25,10,329,47,5,True,False,0.1824210934489889
94108,2017,11,25,11,329,47,5,True,False,0.18756752462038506
94108,2017,11,25,12,329,47,5,True,False,0.19285914598498285
94108,2017,11,25,13,329,47,5,True,False,0.19830005362247327
94108,2017,11,25,14,329,47,5,True,False,0.20389445917041282
94108,2017,11,25,15,329,47,5,True,False,0.20964669308432443
94108,2017,11,25,16,329,47,5,True,False,0.21556120798975664
94108,2017,11,25,17,329,47,5,True,False,0.22164258212894034
94108,2017,11,25,18,329,47,5,True,False,0.2278955229046521
94108,2017,11,25,19,329,47,5,True,False,0.23432487052407142
94108,2017,11,25,20,329,47,5,True,False,0.24093560174543463
94108,2017,11,25,21,329,47,5,True,False,0.24773283373039237
94108,2017,11,25,22,329,47,5,True,False,0.25472182800503146
94108,2017,11,25,23,329,47,5,True,False,0.26190799453267966
94108,2017,11,26,0,330,47,6,True,False,0.13881944736785604
94108,2017,11,26,1,330,47,6,True,False,0.14273579671990996
94108,2017,11,26,2,330,47,6,True,False,0.14676263341749188
94108,2017,11,26,3,330,47,6,True,False,0.1509030745097802
94108,2017,11,26,4,330,47,6,True,False,0.15516032498357923
94108,2017,11,26,5,330,47,6,True,False,0.15953768024421272
94108,2017,11,26,6,330,47,6,True,False,0.16403852866638624
94108,2017,11,26,7,330,47,6,True,False,0.16866635421702478
94108,2017,11,26,8,330,47,6,True,False,0.1734247391521034
94108,2017,11,26,9,330,47,6,True,False,0.17831736678956284
94108,2017,11,26,10,330,47,6,True,False,0.18334802436044131
94108,2017,11,26,11,330,47,6,True,False,0.1885206059404675
94108,2017,11,26,12,330,47,6,True,False,0.19383911546433355
94108,2017,11,26,13,330,47,6,True,False,0.19930766982501916
94108,2017,11,26,14,330,47,6,True,False,0.20493050206055027
94108,2017,11,26,15,330,47,6,True,False,0.21071196463066552
94108,2017,11,26,16,330,47,6,True,False,0.21665653278590802
94108,2017,11,26,17,330,47,6,True,False,0.22276880803179566
94108,2017,11,26,18,330,47,6,True,False,0.2290535216906916
94108,2017,11,26,19,330,47,6,True,False,0.2355155385641771
94108,2017,11,26,20,330,47,6,True,False,0.24215986069874298
94108,2017,11,26,21,330,47,6,True,False,0.24899163125772222
94108,2017,11,26,22,330,47,6,True,False,0.25601613850243865
94108,2017,11,26,23,330,47,6,True,False,0.2632388198857068
94108,2017,11,27,0,331,48,0,False,False,0.13237748373349986
94108,2017,11,27,1,331,48,0,False,False,0.1361120935628592
94108,2017,11,27,2,331,48,0,False,False,0.13995206353492698
94108,2017,11,27,3,331,48,0,False,False,0.14390036605115514
94108,2017,11,27,4,331,48,0,False,False,0.14796005736984613
94108,2017,11,27,5,331,48,0,False,False,0.15213427997191967
94108,2017,11,27,6,331,48,0,False,False,0.15642626499340148
94108,2017,11,27,7,331,48,0,False,False,0.16083933472654738
94108,2017,11,27,8,331,48,0,False,False,0.16537690519152648
94108,2017,11,27,9,331,48,0,False,False,0.17004248878065858
94108,2017,11,27,10,331,48,0,False,False,0.1748396969772385
94108,2017,11,27,11,331,48,0,False,False,0.17977224315108725
94108,2017,11,27,12,331,48,0,False,False,0.18484394543294685
94108,2017,11,27,13,331,48,0,False,False,0.19005872966997905
94108,2017,11,27,14,331,48,0,False,False,0.1954206324646416
94108,2017,11,27,15,331,48,0,False,False,0.20093380429929975
94108,2017,11,27,16,331,48,0,False,False,0.20660251274897415
94108,2017,11,27,17,331,48,0,False,False,0.21243114578475528
94108,2017,11,27,18,331,48,0,False,False,0.21842421517038405
94108,2017,11,27,19,331,48,0,False,False,0.22458635995467097
94108,2017,11,27,20,331,48,0,False,False,0.2309223500624395
94108,2017,11,27,21,331,48,0,False,False,0.23743708998678015
94108,2017,11,27,22,331,48,0,False,False,0.24413562258545277
94108,2017,11,27,23,331,48,0,False,False,0.251023132984426
94108,2017,11,28,0,332,48,1,False,False,0.13305012952973574
94108,2017,11,28,1,332,48,1,False,False,0.13680371592166032
94108,2017,11,28,2,332,48,1,False,False,0.140663197819673
94108,2017,11,28,3,332,48,1,False,False,0.14463156272880143
94108,2017,11,28,4,332,48,1,False,False,0.148711882437023
94108,2017,11,28,5,332,48,1,False,False,0.15290731539305288
94108,2017,11,28,6,332,48,1,False,False,0.1572211091511928
94108,2017,11,28,7,332,48,1,False,False,0.16165660288516406
94108,2017,11,28,8,332,48,1,False,False,0.16621722997285804
94108,2017,11,28,9,332,48,1,False,False,0.17090652065400994
94108,2017,11,28,10,332,48,1,False,False,0.17572810476283784
94108,2017,11,28,11,332,48,1,False,False,0.18068571453779914
94108,2017,11,28,12,332,48,1,False,False,0.18578318751059075
94108,2017,11,28,13,332,48,1,False,False,0.1910244694766656
94108,2017,11,28,14,332,48,1,False,False,0.19641361754955022
94108,2017,11,28,15,332,48,1,False,False,0.2019548033013332
94108,2017,11,28,16,332,48,1,False,False,0.20765231599173814
94108,2017,11,28,17,332,48,1,False,False,0.21351056588832326
94108,2017,11,28,18,332,48,1,False,False,0.2195340876803213
94108,2017,11,28,19,332,48,1,False,False,0.22572754398880437
94108,2017,11,28,20,332,48,1,False,False,0.232095728975874
94108,2017,11,28,21,332,48,1,False,False,0.2386435720556765
94108,2017,11,28,22,332,48,1,False,False,0.24537614171009584
94108,2017,11,28,23,332,48,1,False,False,0.252298649412128
94108,2017,11,29,0,333,48,2,False,False,0.1337261932211788
94108,2017,11,29,1,333,48,2,False,False,0.13749885260071523
94108,2017,11,29,2,333,48,2,False,False,0.14137794557004554
94108,2017,11,29,3,333,48,2,False,False,0.1453664748145184
94108,2017,11,29,4,333,48,2,False,False,0.14946752773069671
94108,2017,11,29,5,333,48,2,False,False,0.1536842788162277
94108,2017,11,29,6,333,48,2,False,False,0.15801999212711484
94108,2017,11,29,7,333,48,2,False,False,0.1624780238043242
94108,2017,11,29,8,333,48,2,False,False,0.16706182467166875
94108,2017,11,29,9,333,48,2,False,False,0.17177494290698653
94108,2017,11,29,10,333,48,2,False,False,0.176621026788665
94108,2017,11,29,11,333,48,2,False,False,0.18160382751967452
94108,2017,11,29,12,333,48,2,False,False,0.18672720213124844
94108,2017,11,29,13,333,48,2,False,False,0.1919951164684935
94108,2017,11,29,14,333,48,2,False,False,0.19741164826022725
94108,2017,11,29,15,333,48,2,False,False,0.20298099027542438
94108,2017,11,29,16,333,48,2,False,False,0.20870745356869705
94108,2017,11,29,17,333,48,2,False,False,0.21459547081736577
94108,2017,11,29,18,333,48,2,False,False,0.22064959975264567
94108,2017,11,29,19,333,48,2,False,False,0.22687452668764752
94108,2017,11,29,20,333,48,2,False,False,0.23327507014490706
94108,2017,11,29,21,333,48,2,False,False,0.23985618458625702
94108,2017,11,29,22,333,48,2,False,False,0.2466229642479086
94108,2017,11,29,23,333,48,2,False,False,0.25358064708376155
94108,2017,11,30,0,334,48,3,False,False,0.13440569217507897
94108,2017,11,30,1,334,48,3,False,False,0.13819752145723557
94108,2017,11,30,2,334,48,3,False,False,0.1420963251470407
94108,2017,11,30,3,334,48,3,False,False,0.1461051211872993
94108,2017,11,30,4,334,48,3,False,False,0.15022701266247124
94108,2017,11,30,5,334,48,3,False,False,0.1544651902006848
94108,2017,11,30,6,334,48,3,False,False,0.15882293444349482
94108,2017,11,30,7,334,48,3,False,False,0.16330361858532721
94108,2017,11,30,8,334,48,3,False,False,0.16791071098456406
94108,2017,11,30,9,334,48,3,False,False,0.1726477778482946
94108,2017,11,30,10,334,48,3,False,False,0.17751848599279546
94108,2017,11,30,11,334,48,3,False,False,0.18252660568191376
94108,2017,11,30,12,334,48,3,False,False,0.1876760135455017
94108,2017,11,30,13,334,48,3,False,False,0.19297069558019755
94108,2017,11,30,14,334,48,3,False,False,0.19841475023486188
94108,2017,11,30,15,334,48,3,False,False,0.20401239158306234
94108,2017,11,30,16,334,48,3,False,False,0.20976795258504563
94108,2017,11,30,17,334,48,3,False,False,0.21568588844176445
94108,2017,11,30,18,334,48,3,False,False,0.2217707800434989
94108,2017,11,30,19,334,48,3,False,False,0.22802733751578405
94108,2017,11,30,20,334,48,3,False,False,0.23446040386537184
94108,2017,11,30,21,334,48,3,False,False,0.24107495872905552
94108,2017,11,30,22,334,48,3,False,False,0.24787612222823818
94108,2017,11,30,23,334,48,3,False,False,0.2548691589322799
94108,2017,12,1,0,335,48,4,False,False,0.14146732009552446
94108,2017,12,1,1,335,48,4,False,False,0.14545837075807885
94108,2017,12,1,2,335,48,4,False,False,0.14956201622613546
94108,2017,12,1,3,335,48,4,False,False,0.15378143300415556
94108,2017,12,1,4,335,48,4,False,False,0.15811988721156806
94108,2017,12,1,5,335,48,4,False,False,0.16258073711098395
94108,2017,12,1,6,335,48,4,False,False,0.1671674357077145
94108,2017,12,1,7,335,48,4,False,False,0.17188353342263754
94108,2017,12,1,8,335,48,4,False,False,0.176732680840468
94108,2017,12,1,9,335,48,4,False,False,0.18171863153556458
94108,2017,12,1,10,335,48,4,False,False,0.1868452449774448
94108,2017,12,1,11,335,48,4,False,False,0.1921164895182959
94108,2017,12,1,12,335,48,4,False,False,0.19753644546474264
94108,2017,12,1,13,335,48,4,False,False,0.20310930823628842
94108,2017,12,1,14,335,48,4,False,False,0.20883939161285933
94108,2017,12,1,15,335,48,4,False,False,0.2147311310739701
94108,2017,12,1,16,335,48,4,False,False,0.22078908723207885
94108,2017,12,1,17,335,48,4,False,False,0.22701794936283354
94108,2017,12,1,18,335,48,4,False,False,0.23342253903488275
94108,2017,12,1,19,335,48,4,False,False,0.24000781384210496
94108,2017,12,1,20,335,48,4,False,False,0.24677887124112802
94108,2017,12,1,21,335,48,4,False,False,0.25374095249711554
94108,2017,12,1,22,335,48,4,False,False,0.26089944674085314
94108,2017,12,1,23,335,48,4,False,False,0.2682598951403284
94108,2017,12,2,0,336,48,5,True,False,0.14296385840222786
94108,2017,12,2,1,336,48,5,True,False,0.14699712913508875
94108,2017,12,2,2,336,48,5,True,False,0.15114418577850325
94108,2017,12,2,3,336,48,5,True,False,0.1554082384401747
94108,2017,12,2,4,336,48,5,True,False,0.15979258779078273
94108,2017,12,2,5,336,48,5,True,False,0.16430062761894274
94108,2017,12,2,6,336,48,5,True,False,0.16893584745822368
94108,2017,12,2,7,336,48,5,True,False,0.17370183528828975
94108,2017,12,2,8,336,48,5,True,False,0.1786022803122439
94108,2017,12,2,9,336,48,5,True,False,0.183640975812328
94108,2017,12,2,10,336,48,5,True,False,0.18882182208617435
94108,2017,12,2,11,336,48,5,True,False,0.19414882946592038
94108,2017,12,2,12,336,48,5,True,False,0.19962612142247194
94108,2017,12,2,13,336,48,5,True,False,0.2052579377573565
94108,2017,12,2,14,336,48,5,True,False,0.2110486378846219
94108,2017,12,2,15,336,48,5,True,False,0.2170027042053262
94108,2017,12,2,16,336,48,5,True,False,0.22312474557721304
94108,2017,12,2,17,336,48,5,True,False,0.22941950088230337
94108,2017,12,2,18,336,48,5,True,False,0.23589184269510471
94108,2017,12,2,19,336,48,5,True,False,0.2425467810543227
94108,2017,12,2,20,336,48,5,True,False,0.24938946734097633
94108,2017,12,2,21,336,48,5,True,False,0.2564251982659258
94108,2017,12,2,22,336,48,5,True,False,0.2636594199698771
94108,2017,12,2,23,336,48,5,True,False,0.2710977322390919
94108,2017,12,3,0,337,48,6,True,False,0.14369029643123218
94108,2017,12,3,1,337,48,6,True,False,0.14774406130348164
94108,2017,12,3,2,337,48,6,True,False,0.15191219026326952
94108,2017,12,3,3,337,48,6,True,False,0.1561979097297246
94108,2017,12,3,4,337,48,6,True,False,0.1606045371451269
94108,2017,12,3,5,337,48,6,True,False,0.1651354835428496
94108,2017,12,3,6,337,48,6,True,False,0.16979425618772548
94108,2017,12,3,7,337,48,6,True,False,0.17458446129091376
94108,2017,12,3,8,337,48,6,True,False,0.17950980680135611
94108,2017,12,3,9,337,48,6,True,False,0.18457410527598733
94108,2017,12,3,10,337,48,6,True,False,0.1897812768309069
94108,2017,12,3,11,337,48,6,True,False,0.19513535217583436
94108,2017,12,3,12,337,48,6,True,False,0.20064047573414642
94108,2017,12,3,13,337,48,6,True,False,0.20630090885094884
94108,2017,12,3,14,337,48,6,True,False,0.21212103309165112
94108,2017,12,3,15,337,48,6,True,False,0.21810535363360345
94108,2017,12,3,16,337,48,6,True,False,0.22425850275340212
94108,2017,12,3,17,337,48,6,True,False,0.23058524341260922
94108,2017,12,3,18,337,48,6,True,False,0.23709047294460114
94108,2017,12,3,19,337,48,6,True,False,0.24377922684544512
94108,2017,12,3,20,337,48,6,True,False,0.25065668267172037
94108,2017,12,3,21,337,48,6,True,False,0.2577281640483074
94108,2017,12,3,22,337,48,6,True,False,0.264999144789226
94108,2017,12,3,23,337,48,6,True,False,0.2724752531347664
94108,2017,12,4,0,338,49,0,False,False,0.13702229939068072
94108,2017,12,4,1,338,49,0,False,False,0.14088794792631879
94108,2017,12,4,2,338,49,0,False,False,0.14486265344514518
94108,2017,12,4,3,338,49,0,False,False,0.14894949264321256
94108,2017,12,4,4,338,49,0,False,False,0.15315162901576437
94108,2017,12,4,5,338,49,0,False,False,0.15747231530601088
94108,2017,12,4,6,338,49,0,False,False,0.16191489602296838
94108,2017,12,4,7,338,49,0,False,False,0.16648281003034157
94108,2017,12,4,8,338,49,0,False,False,0.1711795932084413
94108,2017,12,4,9,338,49,0,False,False,0.17600888119120212
94108,2017,12,4,10,338,49,0,False,False,0.18097441218040355
94108,2017,12,4,11,338,49,0,False,False,0.18608002983931077
94108,2017,12,4,12,338,49,0,False,False,0.19132968626792518
94108,2017,12,4,13,338,49,0,False,False,0.19672744506218456
94108,2017,12,4,14,338,49,0,False,False,0.20227748445946656
94108,2017,12,4,15,338,49,0,False,False,0.20798410057283526
94108,2017,12,4,16,338,49,0,False,False,0.21385171071651715
94108,2017,12,4,17,338,49,0,False,False,0.21988485682522432
94108,2017,12,4,18,338,49,0,False,False,0.2260882089699134
94108,2017,12,4,19,338,49,0,False,False,0.23246656897274529
94108,2017,12,4,20,338,49,0,False,False,0.23902487412402645
94108,2017,12,4,21,338,49,0,False,False,0.24576820100401553
94108,2017,12,4,22,338,49,0,False,False,0.2527017694125324
94108,2017,12,4,23,338,49,0,False,False,0.2598309464094639
94109,2017,11,5,0,309,44,6,True,False,0.7322680880405482
94109,2017,11,5,1,309,44,6,True,False,0.7529267040090155
94109,2017,11,5,2,309,44,6,True,False,0.7741681371460891
94109,2017,11,5,3,309,44,6,True,False,0.7960088297852136
94109,2017,11,5,4,309,44,6,True,False,0.8184656881279619
94109,2017,11,5,5,309,44,6,True,False,0.8415560953306673
94109,2017,11,5,6,309,44,6,True,False,0.8652979249601409
