zcta,year,month,day_of_month,hour_of_day,day_of_year,week_of_year,day_of_week,is_weekend,Call_counts
94116,2017,11,24,14,328,47,4,False,0.28028799572676283
94116,2017,11,24,15,328,47,4,False,0.2881772270009811
94116,2017,11,24,16,328,47,4,False,0.29628851548438057
94116,2017,11,24,17,328,47,4,False,0.304628111393546
94116,2017,11,24,18,328,47,4,False,0.3132024408691288
94116,2017,11,24,19,328,47,4,False,0.3220181109275604
94116,2017,11,24,20,328,47,4,False,0.33108191455214
94116,2017,11,24,21,328,47,4,False,0.34040083592742093
94116,2017,11,24,22,328,47,4,False,0.3499820558209287
94116,2017,11,24,23,328,47,4,False,0.3598329571163566
94116,2017,11,25,0,329,47,5,True,0.19224163471139358
94116,2017,11,25,1,329,47,5,True,0.19765263603822336
94116,2017,11,25,2,329,47,5,True,0.2032159401448485
94116,2017,11,25,3,329,47,5,True,0.2089358338786254
94116,2017,11,25,4,329,47,5,True,0.21481672474826863
94116,2017,11,25,5,329,47,5,True,0.22086314432009102
94116,2017,11,25,6,329,47,5,True,0.22707975170983757
94116,2017,11,25,7,329,47,5,True,0.2334713371728033
94116,2017,11,25,8,329,47,5,True,0.24004282579500175
94116,2017,11,25,9,329,47,5,True,0.24679928128822867
94116,2017,11,25,10,329,47,5,True,0.2537459098919444
94116,2017,11,25,11,329,47,5,True,0.26088806438498235
94116,2017,11,25,12,329,47,5,True,0.2682312482101744
94116,2017,11,25,13,329,47,5,True,0.27578111971507185
94116,2017,11,25,14,329,47,5,True,0.28354349651202904
94116,2017,11,25,15,329,47,5,True,0.29152435996101017
94116,2017,11,25,16,329,47,5,True,0.2997298597785725
94116,2017,11,25,17,329,47,5,True,0.3081663187765787
94116,2017,11,25,18,329,47,5,True,0.3168402377342887
94116,2017,11,25,19,329,47,5,True,0.32575830040758574
94116,2017,11,25,20,329,47,5,True,0.3349273786791969
94116,2017,11,25,21,329,47,5,True,0.34435453785387565
94116,2017,11,25,22,329,47,5,True,0.3540470421026274
94116,2017,11,25,23,329,47,5,True,0.36401236006017346
94116,2017,11,26,0,330,47,6,True,0.1931579243380417
94116,2017,11,26,1,330,47,6,True,0.19859471635476542
94116,2017,11,26,2,330,47,6,True,0.20418453707861786
94116,2017,11,26,3,330,47,6,True,0.20993169378954152
94116,2017,11,26,4,330,47,6,True,0.21584061500395055
94116,2017,11,26,5,330,47,6,True,0.22191585388715857
94116,2017,11,26,6,330,47,6,True,0.2281620917618556
94116,2017,11,26,7,330,47,6,True,0.2345841417153378
94116,2017,11,26,8,330,47,6,True,0.24118695230826961
94116,2017,11,26,9,330,47,6,True,0.2479756113878354
94116,2017,11,26,10,330,47,6,True,0.2549553500082201
94116,2017,11,26,11,330,47,6,True,0.26213154646143855
94116,2017,11,26,12,330,47,6,True,0.26950973042162063
94116,2017,11,26,13,330,47,6,True,0.27709558720594435
94116,2017,11,26,14,330,47,6,True,0.2848949621555019
94116,2017,11,26,15,330,47,6,True,0.2929138651394723
94116,2017,11,26,16,330,47,6,True,0.30115847518607314
94116,2017,11,26,17,330,47,6,True,0.30963514524385893
94116,2017,11,26,18,330,47,6,True,0.31835040707703527
94116,2017,11,26,19,330,47,6,True,0.3273109762985606
94116,2017,11,26,20,330,47,6,True,0.3365237575449141
94116,2017,11,26,21,330,47,6,True,0.345995849796517
94116,2017,11,26,22,330,47,6,True,0.35573455184790775
94116,2017,11,26,23,330,47,6,True,0.36574736793188445
94116,2017,11,27,0,331,48,0,False,0.1841433816085475
94116,2017,11,27,1,331,48,0,False,0.18932644241484284
94116,2017,11,27,2,331,48,0,False,0.19465539018751776
94116,2017,11,27,3,331,48,0,False,0.20013433118882834
94116,2017,11,27,4,331,48,0,False,0.20576748725948238
94116,2017,11,27,5,331,48,0,False,0.21155919907181173
94116,2017,11,27,6,331,48,0,False,0.21751392947451134
94116,2017,11,27,7,331,48,0,False,0.22363626693152205
94116,2017,11,27,8,331,48,0,False,0.22993092905770718
94116,2017,11,27,9,331,48,0,False,0.23640276625404744
94116,2017,11,27,10,331,48,0,False,0.24305676544515534
94116,2017,11,27,11,331,48,0,False,0.2498980539219888
94116,2017,11,27,12,331,48,0,False,0.2569319032927251
94116,2017,11,27,13,331,48,0,False,0.26416373354483974
94116,2017,11,27,14,331,48,0,False,0.2715991172215201
94116,2017,11,27,15,331,48,0,False,0.2792437837156317
94116,2017,11,27,16,331,48,0,False,0.28710362368454706
94116,2017,11,27,17,331,48,0,False,0.29518469358923743
94116,2017,11,27,18,331,48,0,False,0.3034932203611258
94116,2017,11,27,19,331,48,0,False,0.3120356062002978
94116,2017,11,27,20,331,48,0,False,0.32081843350876676
94116,2017,11,27,21,331,48,0,False,0.32984846996259476
94116,2017,11,27,22,331,48,0,False,0.33913267372677863
94116,2017,11,27,23,331,48,0,False,0.34867819881691753
94116,2017,11,28,0,332,48,1,False,0.18502107218081673
94116,2017,11,28,1,332,48,1,False,0.1902288372342343
94116,2017,11,28,2,332,48,1,False,0.19558318460139554
94116,2017,11,28,3,332,48,1,False,0.20108824011641202
94116,2017,11,28,4,332,48,1,False,0.20674824574273373
94116,2017,11,28,5,332,48,1,False,0.212567562841827
94116,2017,11,28,6,332,48,1,False,0.21855067553385576
94116,2017,11,28,7,332,48,1,False,0.2247021941529551
94116,2017,11,28,8,332,48,1,False,0.23102685879976032
94116,2017,11,28,9,332,48,1,False,0.23752954299392845
94116,2017,11,28,10,332,48,1,False,0.24421525742946656
94116,2017,11,28,11,332,48,1,False,0.2510891538357615
94116,2017,11,28,12,332,48,1,False,0.25815652894728486
94116,2017,11,28,13,332,48,1,False,0.26542282858503313
94116,2017,11,28,14,332,48,1,False,0.2728936518528473
94116,2017,11,28,15,332,48,1,False,0.2805747554518465
94116,2017,11,28,16,332,48,1,False,0.2884720581162984
94116,2017,11,28,17,332,48,1,False,0.2965916451743463
94116,2017,11,28,18,332,48,1,False,0.30493977323710614
94116,2017,11,28,19,332,48,1,False,0.31352287501974696
94116,2017,11,28,20,332,48,1,False,0.3223475642982697
94116,2017,11,28,21,332,48,1,False,0.3314206410058041
94116,2017,11,28,22,332,48,1,False,0.34074909647234985
94116,2017,11,28,23,332,48,1,False,0.3503401188120004
94116,2017,11,29,0,333,48,2,False,0.18590294612766028
94116,2017,11,29,1,333,48,2,False,0.19113553317712273
94116,2017,11,29,2,333,48,2,False,0.19651540120195715
94116,2017,11,29,3,333,48,2,False,0.20204669570141684
94116,2017,11,29,4,333,48,2,False,0.20773367885760588
94116,2017,11,29,5,333,48,2,False,0.21358073281973655
94116,2017,11,29,6,333,48,2,False,0.21959236308082886
94116,2017,11,29,7,333,48,2,False,0.22577320194945308
94116,2017,11,29,8,333,48,2,False,0.2321280121191915
94116,2017,11,29,9,333,48,2,False,0.23866169033856868
94116,2017,11,29,10,333,48,2,False,0.24537927118427968
94116,2017,11,29,11,333,48,2,False,0.25228593094062207
94116,2017,11,29,12,333,48,2,False,0.25938699158812223
94116,2017,11,29,13,333,48,2,False,0.2666879249044291
94116,2017,11,29,14,333,48,2,False,0.2741943566806349
94116,2017,11,29,15,333,48,2,False,0.28191207105627225
94116,2017,11,29,16,333,48,2,False,0.2898470149763283
94116,2017,11,29,17,333,48,2,False,0.29800530277370946
94116,2017,11,29,18,333,48,2,False,0.30639322088068793
94116,2017,11,29,19,333,48,2,False,0.3150172326729617
94116,2017,11,29,20,333,48,2,False,0.32388398345005864
94116,2017,11,29,21,333,48,2,False,0.33300030555592397
94116,2017,11,29,22,333,48,2,False,0.3423732236436364
94116,2017,11,29,23,333,48,2,False,0.35200996008830887
94117,2017,10,31,0,304,44,1,False,0.2832900214203409
94117,2017,10,31,1,304,44,1,False,0.2912637503375152
94117,2017,10,31,2,304,44,1,False,0.2994619148084934
94117,2017,10,31,3,304,44,1,False,0.3078908319928295
94117,2017,10,31,4,304,44,1,False,0.31655699685838024
94117,2017,10,31,5,304,44,1,False,0.3254670871860528
94117,2017,10,31,6,304,44,1,False,0.33462796871542094
94117,2017,10,31,7,304,44,1,False,0.34404670043517455
94117,2017,10,31,8,304,44,1,False,0.353730540022478
94117,2017,10,31,9,304,44,1,False,0.3636869494354302
94117,2017,10,31,10,304,44,1,False,0.3739236006629343
94117,2017,10,31,11,304,44,1,False,0.38444838163640876
94117,2017,10,31,12,304,44,1,False,0.39526940230789426
94117,2017,10,31,13,304,44,1,False,0.4063950008992407
94117,2017,10,31,14,304,44,1,False,0.4178337503271889
94117,2017,10,31,15,304,44,1,False,0.4295944648092983
94117,2017,10,31,16,304,44,1,False,0.4416862066558114
94117,2017,10,31,17,304,44,1,False,0.4541182932526871
94117,2017,10,31,18,304,44,1,False,0.46690030424118567
94117,2017,10,31,19,304,44,1,False,0.4800420888995354
94117,2017,10,31,20,304,44,1,False,0.4935537737323713
94117,2017,10,31,21,304,44,1,False,0.5074457702737918
94117,2017,10,31,22,304,44,1,False,0.5217287831100477
94117,2017,10,31,23,304,44,1,False,0.5364138181280442
94117,2017,11,1,0,305,44,2,False,0.30163571417855223
94117,2017,11,1,1,305,44,2,False,0.31012581702276537
94117,2017,11,1,2,305,44,2,False,0.31885488973333415
94117,2017,11,1,3,305,44,2,False,0.3278296585652961
94117,2017,11,1,4,305,44,2,False,0.3370570390967509
94117,2017,11,1,5,305,44,2,False,0.3465441415577129
94117,2017,11,1,6,305,44,2,False,0.35629827630895433
94117,2017,11,1,7,305,44,2,False,0.3663269594750607
94117,2017,11,1,8,305,44,2,False,0.376637918736039
94117,2017,11,1,9,305,44,2,False,0.3872390992819425
94117,2017,11,1,10,305,44,2,False,0.39813866993509806
94117,2017,11,1,11,305,44,2,False,0.4093450294446563
94117,2017,11,1,12,305,44,2,False,0.42086681295831324
94117,2017,11,1,13,305,44,2,False,0.43271289867619067
94117,2017,11,1,14,305,44,2,False,0.44489241469200225
94117,2017,11,1,15,305,44,2,False,0.4574147460267776
94117,2017,11,1,16,305,44,2,False,0.47028954186056326
94117,2017,11,1,17,305,44,2,False,0.48352672296767363
94117,2017,11,1,18,305,44,2,False,0.4971364893612209
94117,2017,11,1,19,305,44,2,False,0.511129328152815
94117,2017,11,1,20,305,44,2,False,0.5255160216334889
94117,2017,11,1,21,305,44,2,False,0.5403076555820768
94117,2017,11,1,22,305,44,2,False,0.5555156278074485
94117,2017,11,1,23,305,44,2,False,0.5711516569311782
94117,2017,11,2,0,306,44,3,False,0.30307341354239364
94117,2017,11,2,1,306,44,3,False,0.3116039831313731
94117,2017,11,2,2,306,44,3,False,0.3203746615991285
94117,2017,11,2,3,306,44,3,False,0.3293922072603378
94117,2017,11,2,4,306,44,3,False,0.33866356865512015
94117,2017,11,2,5,306,44,3,False,0.34819588990328704
94117,2017,11,2,6,306,44,3,False,0.3579965162092997
94117,2017,11,2,7,306,44,3,False,0.36807299952217354
94117,2017,11,2,8,306,44,3,False,0.3784331043546917
94117,2017,11,2,9,306,44,3,False,0.38908481376641035
94117,2017,11,2,10,306,44,3,False,0.4000363355150682
94117,2017,11,2,11,306,44,3,False,0.41129610838113745
94117,2017,11,2,12,306,44,3,False,0.42287280867039245
94117,2017,11,2,13,306,44,3,False,0.43477535689950464
94117,2017,11,2,14,306,44,3,False,0.44701292466981585
94117,2017,11,2,15,306,44,3,False,0.45959494173458787
94117,2017,11,2,16,306,44,3,False,0.47253110326517184
94117,2017,11,2,17,306,44,3,False,0.4858313773216983
94117,2017,11,2,18,306,44,3,False,0.49950601253404353
94117,2017,11,2,19,306,44,3,False,0.5135655459989915
94117,2017,11,2,20,306,44,3,False,0.5280208113996758
94117,2017,11,2,21,306,44,3,False,0.5428829473535585
94117,2017,11,2,22,306,44,3,False,0.5581634059953786
94117,2017,11,2,23,306,44,3,False,0.5738739618016845
94117,2017,11,3,0,307,44,4,False,0.3045179654749583
94117,2017,11,3,1,307,44,4,False,0.31308919468710167
94117,2017,11,3,2,307,44,4,False,0.3219016772193654
94117,2017,11,3,3,307,44,4,False,0.3309622035988754
94117,2017,11,3,4,307,44,4,False,0.3402777554848784
94117,2017,11,3,5,307,44,4,False,0.3498555110485133
94117,2017,11,3,6,307,44,4,False,0.35970285050400747
94117,2017,11,3,7,307,44,4,False,0.369827361795558
94117,2017,11,3,8,307,44,4,False,0.38023684644428124
94117,2017,11,3,9,307,44,4,False,0.390939325559736
94117,2017,11,3,10,307,44,4,False,0.4019430460206518
94117,2017,11,3,11,307,44,4,False,0.41325648682962574
94117,2017,11,3,12,307,44,4,False,0.424888365646684
94117,2017,11,3,13,307,44,4,False,0.4368476455067427
94117,2017,11,3,14,307,44,4,False,0.44914354172614446
94117,2017,11,3,15,307,44,4,False,0.46178552900359215
94117,2017,11,3,16,307,44,4,False,0.4747833487209519
94117,2017,11,3,17,307,44,4,False,0.48814701644955083
94117,2017,11,3,18,307,44,4,False,0.5018868296677536
94117,2017,11,3,19,307,44,4,False,0.5160133756957646
94117,2017,11,3,20,307,44,4,False,0.5305375398537705
94117,2017,11,3,21,307,44,4,False,0.5454705138497079
94117,2017,11,3,22,307,44,4,False,0.5608238044031219
94117,2017,11,3,23,307,44,4,False,0.5766092421117576
94117,2017,11,4,0,308,44,5,True,0.3080548935305494
94117,2017,11,4,1,308,44,5,True,0.31672567621575
94117,2017,11,4,2,308,44,5,True,0.3256405143402663
94117,2017,11,4,3,308,44,5,True,0.3348062773021242
94117,2017,11,4,4,308,44,5,True,0.3442300278514393
94117,2017,11,4,5,308,44,5,True,0.3539190275326743
94117,2017,11,4,6,308,44,5,True,0.3638807422800786
94117,2017,11,4,7,308,44,5,True,0.3741228481706222
94117,2017,11,4,8,308,44,5,True,0.38465323733885676
94117,2017,11,4,9,308,44,5,True,0.3954800240582612
94117,2017,11,4,10,308,44,5,True,0.40661155099375856
94117,2017,11,4,11,308,44,5,True,0.41805639563022134
94117,2017,11,4,12,308,44,5,True,0.4298233768819196
94117,2017,11,4,13,308,44,5,True,0.44192156188800386
94117,2017,11,4,14,308,44,5,True,0.4543602729992601
94117,2017,11,4,15,308,44,5,True,0.4671490949615196
94117,2017,11,4,16,308,44,5,True,0.4802978823012596
94117,2017,11,4,17,308,44,5,True,0.4938167669190859
94117,2017,11,4,18,308,44,5,True,0.5077161658969473
94117,2017,11,4,19,308,44,5,True,0.5220067895250998
94117,2017,11,4,20,308,44,5,True,0.5366996495550039
94117,2017,11,4,21,308,44,5,True,0.5518060676845158
94117,2017,11,4,22,308,44,5,True,0.5673376842819098
94117,2017,11,4,23,308,44,5,True,0.5833064673554548
94117,2017,11,5,0,309,44,6,True,0.3095231889068553
94117,2017,11,5,1,309,44,6,True,0.3182352995189709
94117,2017,11,5,2,309,44,6,True,0.327192628822409
94117,2017,11,5,3,309,44,6,True,0.3364020789571047
94117,2017,11,5,4,309,44,6,True,0.34587074633666537
94117,2017,11,5,5,309,44,6,True,0.3556059271165673
94117,2017,11,5,6,309,44,6,True,0.3656151228162658
94117,2017,11,5,7,309,44,6,True,0.37590604609954864
94117,2017,11,5,8,309,44,6,True,0.3864866267175901
94117,2017,11,5,9,309,44,6,True,0.3973650176192822
94117,2017,11,5,10,309,44,6,True,0.40854960123355294
94117,2017,11,5,11,309,44,6,True,0.42004899592851236
94117,2017,11,5,12,309,44,6,True,0.43187206265240335
94117,2017,11,5,13,309,44,6,True,0.4440279117614744
94117,2017,11,5,14,309,44,6,True,0.4565259100400356
94117,2017,11,5,15,309,44,6,True,0.46937568791810724
94117,2017,11,5,16,309,44,6,True,0.48258714689222293
94117,2017,11,5,17,309,44,6,True,0.49617046715510477
94117,2017,11,5,18,309,44,6,True,0.5101361154400904
94117,2017,11,5,19,309,44,6,True,0.5244948530863559
94117,2017,11,5,20,309,44,6,True,0.5392577443311496
94117,2017,11,5,21,309,44,6,True,0.5544361648354262
94117,2017,11,5,22,309,44,6,True,0.5700418104494515
94117,2017,11,5,23,309,44,6,True,0.5860867062251301
94117,2017,11,6,0,310,45,0,False,0.2950779621747279
94117,2017,11,6,1,310,45,0,False,0.3033834847907975
94117,2017,11,6,2,310,45,0,False,0.3119227819165515
94117,2017,11,6,3,310,45,0,False,0.3207024335739708
94117,2017,11,6,4,310,45,0,False,0.329729204992095
94117,2017,11,6,5,310,45,0,False,0.3390100518200221
94117,2017,11,6,6,310,45,0,False,0.3485521254866379
94117,2017,11,6,7,310,45,0,False,0.3583627787112057
94117,2017,11,6,8,310,45,0,False,0.36844957116906146
94117,2017,11,6,9,310,45,0,False,0.37882027531678003
94117,2017,11,6,10,310,45,0,False,0.38948288238130274
94117,2017,11,6,11,310,45,0,False,0.4004456085176396
94117,2017,11,6,12,310,45,0,False,0.41171690113989107
94117,2017,11,6,13,310,45,0,False,0.42330544543046955
94117,2017,11,6,14,310,45,0,False,0.4352201710325338
94117,2017,11,6,15,310,45,0,False,0.4474702589307956
94117,2017,11,6,16,310,45,0,False,0.4600651485259989
94117,2017,11,6,17,310,45,0,False,0.4730145449085234
94117,2017,11,6,18,310,45,0,False,0.48632842633671797
94117,2017,11,6,19,310,45,0,False,0.5000170519257254
94117,2017,11,6,20,310,45,0,False,0.5140909695527235
94117,2017,11,6,21,310,45,0,False,0.5285610239846739
94117,2017,11,6,22,310,45,0,False,0.543438365234842
94117,2017,11,6,23,310,45,0,False,0.5587344571545266
94117,2017,11,7,0,311,45,1,False,0.2964844050412749
94117,2017,11,7,1,311,45,1,False,0.30482951462937796
94117,2017,11,7,2,311,45,1,False,0.3134095129767322
94117,2017,11,7,3,311,45,1,False,0.32223101146796235
94117,2017,11,7,4,311,45,1,False,0.3313008075775119
94117,2017,11,7,5,311,45,1,False,0.34062589010749017
94117,2017,11,7,6,311,45,1,False,0.3502134445729483
94117,2017,11,7,7,311,45,1,False,0.36007085873873385
94117,2017,11,7,8,311,45,1,False,0.3702057283121902
94117,2017,11,7,9,311,45,1,False,0.3806258627960888
94117,2017,11,7,10,311,45,1,False,0.391339291506302
94117,2017,11,7,11,311,45,1,False,0.4023542697588549
94117,2017,11,7,12,311,45,1,False,0.4136792852311237
94117,2017,11,7,13,311,45,1,False,0.4253230645020817
94117,2017,11,7,14,311,45,1,False,0.43729457977663244
94117,2017,11,7,15,311,45,1,False,0.44960305579921267
94117,2017,11,7,16,311,45,1,False,0.4622579769619907
94117,2017,11,7,17,311,45,1,False,0.4752690946131388
94117,2017,11,7,18,311,45,1,False,0.4886464345708106
94117,2017,11,7,19,311,45,1,False,0.5024003048486135
94117,2017,11,7,20,311,45,1,False,0.516541303598529
94117,2017,11,7,21,311,45,1,False,0.531080327277401
94117,2017,11,7,22,311,45,1,False,0.5460285790432859
94117,2017,11,7,23,311,45,1,False,0.5613975773881335
94117,2017,11,8,0,312,45,2,False,0.29789755149734876
94117,2017,11,8,1,312,45,2,False,0.3062824367425841
94117,2017,11,8,2,312,45,2,False,0.3149033303075333
94117,2017,11,8,3,312,45,2,False,0.32376687508894997
94117,2017,11,8,4,312,45,2,False,0.3328799009603743
94117,2017,11,8,5,312,45,2,False,0.34224943003494573
94117,2017,11,8,6,312,45,2,False,0.3518826820763468
94117,2017,11,8,7,312,45,2,False,0.3617870800620485
94117,2017,11,8,8,312,45,2,False,0.3719702559031432
94117,2017,11,8,9,312,45,2,False,0.38244005632517336
94117,2017,11,8,10,312,45,2,False,0.3932045489144871
94117,2017,11,8,11,312,45,2,False,0.4042720283347799
94117,2017,11,8,12,312,45,2,False,0.415651022718612
94117,2017,11,8,13,312,45,2,False,0.42735030023882786
94117,2017,11,8,14,312,45,2,False,0.4393788758649398
94117,2017,11,8,15,312,45,2,False,0.4517460183096833
94117,2017,11,8,16,312,45,2,False,0.46446125717109576
94117,2017,11,8,17,312,45,2,False,0.47753439027562233
94117,2017,11,8,18,312,45,2,False,0.4909754912279078
94117,2017,11,8,19,312,45,2,False,0.5047949171730911
94117,2017,11,8,20,312,45,2,False,0.5190033167775845
94117,2017,11,8,21,312,45,2,False,0.5336116384344858
94117,2017,11,8,22,312,45,2,False,0.5486311386999487
94117,2017,11,8,23,312,45,2,False,0.5640733909670098
94117,2017,11,9,0,313,45,3,False,0.2993174334945587
94117,2017,11,9,1,313,45,3,False,0.30774228398136294
94117,2017,11,9,2,313,45,3,False,0.3164042676845534
94117,2017,11,9,3,313,45,3,False,0.3253100591632099
94117,2017,11,9,4,313,45,3,False,0.3344665208443946
94117,2017,11,9,5,313,45,3,False,0.343880708311049
94117,2017,11,9,6,313,45,3,False,0.35355987573872777
94117,2017,11,9,7,313,45,3,False,0.3635114814853608
94117,2017,11,9,8,313,45,3,False,0.3737431938383486
94117,2017,11,9,9,313,45,3,False,0.3842628969234214
94117,2017,11,9,10,313,45,3,False,0.39507869677981355
94117,2017,11,9,11,313,45,3,False,0.40619892760643506
94117,2017,11,9,12,313,45,3,False,0.41763215818385363
94117,2017,11,9,13,313,45,3,False,0.42938719847703566
94117,2017,11,9,14,313,45,3,False,0.4414731064239329
94117,2017,11,9,15,313,45,3,False,0.45389919491514763
94117,2017,11,9,16,313,45,3,False,0.4666750389700529
94117,2017,11,9,17,313,45,3,False,0.4798104831148984
94117,2017,11,9,18,313,45,3,False,0.4933156489685867
94117,2017,11,9,19,313,45,3,False,0.5072009430419662
94117,2017,11,9,20,313,45,3,False,0.5214770647566487
94117,2017,11,9,21,313,45,3,False,0.5361550146895322
94117,2017,11,9,22,313,45,3,False,0.5512461030493814
94117,2017,11,9,23,313,45,3,False,0.566761958391997
94117,2017,11,10,0,314,45,4,False,0.30074408313680573
94117,2017,11,10,1,314,45,4,False,0.3092090893532401
94117,2017,11,10,2,314,45,4,False,0.3179123590443766
94117,2017,11,10,3,314,45,4,False,0.3268605985825351
94117,2017,11,10,4,314,45,4,False,0.3360607031034609
94117,2017,11,10,5,314,45,4,False,0.3455197618194259
94117,2017,11,10,6,314,45,4,False,0.35524506348187584
94117,2017,11,10,7,314,45,4,False,0.36524410199783486
94117,2017,11,10,8,314,45,4,False,0.37552458220439394
94117,2017,11,10,9,314,45,4,False,0.3860944258057329
94117,2017,11,10,10,314,45,4,False,0.3969617774772518
94117,2017,11,10,11,314,45,4,False,0.40813501114151385
94117,2017,11,10,12,314,45,4,False,0.4196227364208366
94117,2017,11,10,13,314,45,4,False,0.4314338052715038
94117,2017,11,10,14,314,45,4,False,0.4435773188047091
94117,2017,11,10,15,314,45,4,False,0.4560626342994884
94117,2017,11,10,16,314,45,4,False,0.4688993724130442
94117,2017,11,10,17,314,45,4,False,0.4820974245940177
94117,2017,11,10,18,314,45,4,False,0.4956669607044222
94117,2017,11,10,19,314,45,4,False,0.509618436856109
94117,2017,11,10,20,314,45,4,False,0.5239626034678065
94117,2017,11,10,21,314,45,4,False,0.5387105135489385
94117,2017,11,10,22,314,45,4,False,0.5538735312166077
94117,2017,11,10,23,314,45,4,False,0.5694633404523035
94117,2017,11,11,0,315,45,5,True,0.3042371781453072
94117,2017,11,11,1,315,45,5,True,0.3128005040714867
94117,2017,11,11,2,315,45,5,True,0.32160486086498163
94117,2017,11,11,3,315,45,5,True,0.3306570327915668
94117,2017,11,11,4,315,45,5,True,0.33996399507289987
94117,2017,11,11,5,315,45,5,True,0.3495329192613331
94117,2017,11,11,6,315,45,5,True,0.3593711787660088
94117,2017,11,11,7,315,45,5,True,0.369486354534497
94117,2017,11,11,8,315,45,5,True,0.37988624089435413
94117,2017,11,11,9,315,45,5,True,0.39057885155910255
94117,2017,11,11,10,315,45,5,True,0.4015724258032603
94117,2017,11,11,11,315,45,5,True,0.41287543481117783
94117,2017,11,11,12,315,45,5,True,0.42449658820457586
94117,2017,11,11,13,315,45,5,True,0.4364448407538116
94117,2017,11,11,14,315,45,5,True,0.4487293992780475
94117,2017,11,11,15,315,45,5,True,0.4613597297396368
94117,2017,11,11,16,315,45,5,True,0.4743455645381953
94117,2017,11,11,17,315,45,5,True,0.48769691000997756
94117,2017,11,11,18,315,45,5,True,0.5014240541383372
94117,2017,11,11,19,315,45,5,True,0.5155375744812127
94117,2017,11,11,20,315,45,5,True,0.5300483463217474
94117,2017,11,11,21,315,45,5,True,0.5449675510483233
94117,2017,11,11,22,315,45,5,True,0.5603066847704674
94117,2017,11,11,23,315,45,5,True,0.5760775671772683
94117,2017,11,12,0,316,45,6,True,0.305687276979484
94117,2017,11,12,1,316,45,6,True,0.3142914186567756
94117,2017,11,12,2,316,45,6,True,0.323137740037241
94117,2017,11,12,3,316,45,6,True,0.33223305772279466
94117,2017,11,12,4,316,45,6,True,0.34158438018139525
94117,2017,11,12,5,316,45,6,True,0.35119891314747553
94117,2017,11,12,6,316,45,6,True,0.36108406517437686
94117,2017,11,12,7,316,45,6,True,0.3712474533430681
94117,2017,11,12,8,316,45,6,True,0.3816969091315464
94117,2017,11,12,9,316,45,6,True,0.392440484449444
94117,2017,11,12,10,316,45,6,True,0.4034864578424897
94117,2017,11,12,11,316,45,6,True,0.41484334087160674
94117,2017,11,12,12,316,45,6,True,0.4265198846715629
94117,2017,11,12,13,316,45,6,True,0.438525086694225
94117,2017,11,12,14,316,45,6,True,0.45086819764161623
94117,2017,11,12,15,316,45,6,True,0.46355872859411623
94117,2017,11,12,16,316,45,6,True,0.47660645833929827
94117,2017,11,12,17,316,45,6,True,0.4900214409070507
94117,2017,11,12,18,316,45,6,True,0.5038140133167875
94117,2017,11,12,19,316,45,6,True,0.5179948035427198
94117,2017,11,12,20,316,45,6,True,0.5325747387033235
94117,2017,11,12,21,316,45,6,True,0.5475650534813162
94117,2017,11,12,22,316,45,6,True,0.5629772987806297
94117,2017,11,12,23,316,45,6,True,0.5788233506270484
94117,2017,11,13,0,317,46,0,False,0.2914210695244292
94117,2017,11,13,1,317,46,0,False,0.2996236620389495
94117,2017,11,13,2,317,46,0,False,0.30805713190241746
94117,2017,11,13,3,317,46,0,False,0.316727977590792
94117,2017,11,13,4,317,46,0,False,0.3256428804918247
94117,2017,11,13,5,317,46,0,False,0.3348087100534556
94117,2017,11,13,6,317,46,0,False,0.3442325290771191
94117,2017,11,13,7,317,46,0,False,0.3539215991600415
94117,2017,11,13,8,317,46,0,False,0.3638833862907207
94117,2017,11,13,9,317,46,0,False,0.37412556660190227
94117,2017,11,13,10,317,46,0,False,0.3846560322854832
94117,2017,11,13,11,317,46,0,False,0.3954828976739019
94117,2017,11,13,12,317,46,0,False,0.4066145054927004
94117,2017,11,13,13,317,46,0,False,0.41805943328907663
94117,2017,11,13,14,317,46,0,False,0.42982650004138
94117,2017,11,13,15,317,46,0,False,0.4419247729546443
94117,2017,11,13,16,317,46,0,False,0.4543635744473929
94117,2017,11,13,17,317,46,0,False,0.4671524893351014
94117,2017,11,13,18,317,46,0,False,0.4803013722158515
94117,2017,11,13,19,317,46,0,False,0.49382035506386873
94117,2017,11,13,20,317,46,0,False,0.5077198550367941
94117,2017,11,13,21,317,46,0,False,0.5220105825027059
94117,2017,11,13,22,317,46,0,False,0.5367035492930778
94117,2017,11,13,23,317,46,0,False,0.5518100771880311
94117,2017,11,14,0,318,46,1,False,0.29281008238521145
94117,2017,11,14,1,318,46,1,False,0.30105177127156596
94117,2017,11,14,2,318,46,1,False,0.3095254379475721
94117,2017,11,14,3,318,46,1,False,0.3182376118631564
94117,2017,11,14,4,318,46,1,False,0.32719500625185804
94117,2017,11,14,5,318,46,1,False,0.3364045233037641
94117,2017,11,14,6,318,46,1,False,0.3458732594840454
94117,2017,11,14,7,318,46,1,False,0.3556085110011934
94117,2017,11,14,8,318,46,1,False,0.3656177794291703
94117,2017,11,14,9,318,46,1,False,0.3759087774878054
94117,2017,11,14,10,318,46,1,False,0.38648943498589167
94117,2017,11,14,11,318,46,1,False,0.39736790493156154
94117,2017,11,14,12,318,46,1,False,0.40855256981465105
94117,2017,11,14,13,318,46,1,False,0.4200520480658925
94117,2017,11,14,14,318,46,1,False,0.4318752006979139
