DATE,AWND,PRCP,TAVG,TMAX,TMIN
2014-12-25,9.306000000000001,0.04602564102564103,47.0,57.29032258064516,40.38709677419355
2014-12-26,7.784000000000001,0.0019402985074626867,47.30769230769231,57.83870967741935,40.774193548387096
2014-12-27,3.9840000000000004,0.00014705882352941178,44.92307692307692,54.54838709677419,37.774193548387096
2014-12-28,3.132,0.0,47.15384615384615,56.84375,39.375
2014-12-29,4.296,0.00014705882352941178,46.0,54.58064516129032,39.67741935483871
2014-12-30,16.778,0.00015151515151515152,43.15384615384615,52.5,37.333333333333336
2014-12-31,7.8740000000000006,0.0,45.69230769230769,56.354838709677416,36.41935483870968
2015-01-01,6.712000000000001,0.0,43.38461538461539,53.41935483870968,35.935483870967744
2015-01-02,3.1340000000000003,0.0,42.0,51.5625,34.3125
2015-01-03,2.91,0.0,44.53846153846154,53.46875,35.75
2015-01-04,3.22,0.0,45.15384615384615,54.41935483870968,37.87096774193548
2015-01-05,3.4440000000000004,0.0,49.15384615384615,58.21875,41.1875
2015-01-06,4.025999999999999,0.0,52.23076923076923,61.3125,43.15625
2015-01-07,3.268,0.0,56.38461538461539,66.09677419354838,45.61290322580645
2015-01-08,2.0100000000000002,0.0,56.23076923076923,64.9375,47.6875
2015-01-09,2.504,0.0,55.23076923076923,63.65625,48.78125
2015-01-10,2.8619999999999997,0.0,53.23076923076923,62.03125,46.0625
2015-01-11,3.1339999999999995,0.0,51.92307692307692,59.806451612903224,44.67741935483871
2015-01-12,2.3259999999999996,0.00014285714285714287,53.0,62.375,44.84375
2015-01-13,3.2660000000000005,0.00014492753623188405,53.38461538461539,62.96774193548387,44.83870967741935
2015-01-14,4.2059999999999995,0.0001388888888888889,48.92307692307692,59.125,41.9375
2015-01-15,3.1320000000000006,0.0002666666666666667,49.53846153846154,58.28125,42.78125
2015-01-16,3.848,0.0009459459459459458,51.84615384615385,59.38709677419355,44.806451612903224
2015-01-17,4.61,0.006081081081081082,52.69230769230769,60.25,47.59375
2015-01-18,2.9520000000000004,0.0008955223880597016,55.92307692307692,63.58620689655172,50.3448275862069
2015-01-19,4.4719999999999995,0.004571428571428573,52.46153846153846,60.96875,47.90625
2015-01-20,2.552,0.0004225352112676056,51.38461538461539,60.4375,45.0625
2015-01-21,3.9820000000000007,0.00028571428571428574,50.38461538461539,60.78125,42.5625
2015-01-22,6.354,0.00014705882352941178,47.23076923076923,57.8125,41.75
2015-01-23,2.864,0.00014492753623188405,55.07692307692308,63.74193548387097,43.61290322580645
2015-01-24,6.262,0.0001388888888888889,55.46153846153846,65.09375,45.65625
2015-01-25,5.904000000000001,0.00014705882352941178,53.30769230769231,65.0,43.1
2015-01-26,3.758,0.00014084507042253522,55.23076923076923,64.96774193548387,44.645161290322584
2015-01-27,4.116,0.0,57.38461538461539,65.6774193548387,50.12903225806452
2015-01-28,2.906,0.0,55.38461538461539,65.7741935483871,46.74193548387097
2015-01-29,3.582,0.0,55.30769230769231,66.54838709677419,45.58064516129032
2015-01-30,3.536,0.0,56.53846153846154,66.28125,46.28125
2015-01-31,4.248,0.0,61.15384615384615,72.03225806451613,47.87096774193548
2015-02-01,3.3560000000000003,0.00014492753623188405,56.69230769230769,67.61290322580645,45.74193548387097
2015-02-02,2.6399999999999997,0.0,56.53846153846154,66.63333333333334,46.93333333333333
2015-02-03,3.312,0.0,57.61538461538461,67.25806451612904,49.064516129032256
2015-02-04,4.518,0.0,54.84615384615385,65.83333333333333,48.4
2015-02-05,5.952,0.0,54.07692307692308,62.41935483870968,50.0
2015-02-06,18.926000000000002,0.26136986301369863,57.30769230769231,61.87096774193548,54.645161290322584
2015-02-07,6.398000000000001,1.1853571428571423,58.38461538461539,64.2258064516129,55.193548387096776
2015-02-08,13.51,0.49870588235294094,57.15384615384615,63.193548387096776,53.806451612903224
2015-02-09,8.142,0.9023255813953486,56.07692307692308,63.41935483870968,51.0
2015-02-10,3.5759999999999996,0.023108108108108108,53.30769230769231,63.32258064516129,45.25806451612903
2015-02-11,3.312,0.0,55.38461538461539,65.23333333333333,45.766666666666666
2015-02-12,3.314,0.0,58.76923076923077,69.63333333333334,48.8
2015-02-13,3.536,0.0,61.38461538461539,71.7741935483871,50.70967741935484
2015-02-14,3.444,0.0,62.15384615384615,72.48387096774194,51.03225806451613
2015-02-15,3.132,0.0,62.23076923076923,72.74193548387096,50.483870967741936
2015-02-16,5.324,0.0,59.76923076923077,71.36666666666666,48.4
2015-02-17,6.262,0.0,51.0,61.03333333333333,49.333333333333336
2015-02-18,5.052,0.0001388888888888889,54.0,63.483870967741936,49.096774193548384
2015-02-19,4.026,0.0004225352112676056,54.84615384615385,64.09677419354838,49.483870967741936
2015-02-20,3.758,0.00043478260869565214,56.38461538461539,67.8,49.6
2015-02-21,4.113999999999999,0.0,55.92307692307692,67.64516129032258,46.25806451612903
2015-02-22,9.844,0.00015151515151515152,53.30769230769231,64.4,44.766666666666666
2015-02-23,10.959999999999999,0.0,53.0,62.193548387096776,45.903225806451616
2015-02-24,4.832000000000001,0.0,54.23076923076923,65.63333333333334,42.233333333333334
